,ID,Kota_Kabupaten,Provinsi,Area,Regional,Jumlah_Kelurahan_Desa,PDRB,PDRB_Per_Kapita,Indeks_Pembangunan_Manusia,Jumlah_Penduduk,Luas_Wilayah,Dana_Alokasi_Umum,Pengeluaran_Riil_per_Kapita_ per_Tahun,Nilai_UMR,Jumlah_Penduduk_Miskin,Jumlah_Penduduk_Bekerja,Pengguna_Internet,Pemilik_Ponsel,Pengguna_Ponsel,Jumlah_Agen_Pulsa,log_PDRB,log_PDRB_Per_Kapita,log_Indeks_Pembangunan_Manusia,log_Dana_Alokasi_Umum,log_Pengeluaran_Riil_per_Kapita_ per_Tahun,log_Nilai_UMR,log_Jumlah_Penduduk_Miskin,log_Jumlah_Penduduk_Bekerja,log_Pengguna_Internet,log_Pemilik_Ponsel,log_Pengguna_Ponsel,log_Jumlah_Penduduk,Area_encode,Regional_Encode
328,329,Kab. Halmahera Selatan,Maluku Utara,Area 4,Malpua,0/249,7226,30739,63.84,248142,8148.9,702340036,7068.0,4200479.0,12.41,141100.7325,52555,99820.0,147222.0,40.0,8.885579291282982,10.333320017092587,4.171922696867475,20.3699282279053,8.863474306170954,15.250709362437767,2.596000697293587,11.857236416291393,10.869634546761713,11.511133861005879,11.899703723071154,12.421760471873002,4,13
329,330,Kab. Buton Tengah,Sulawesi Tenggara,Area 4,Sulawesi,77,2370,25456,64.37,114520,958.31,344201396,7221.0,942427.0,14.4,36628.0,40534,57140.0,165550.5,118.0,7.771067086065406,10.144746033275508,4.180063437624638,19.656737500420288,8.884887201837403,13.756214802813297,2.7343675094195836,10.508595555372908,10.609921077421808,10.953277176506669,12.017037603641079,11.648513491273123,4,11
330,331,Kab. Sekadau,Kalimantan Barat,Area 4,Kalimantan,0/87,6449,31995,64.76,211306,5444.2,469758743,7434.0,2461000.0,11.92,37886.0,58230,94348.0,111101.0,95.0,8.771835409789817,10.373366173968712,4.186011750747925,19.967729810241075,8.913953858894255,14.716078735711998,2.558776498354456,10.54236332431428,10.972173137962086,11.4547559519064,11.618203977265871,12.261067331309087,4,12
331,332,Kab. Bolaang Mongondow Timur,Sulawesi Utara,Area 4,Sulawesi,-/81,2879,39761,65.99,87988,910.18,329834100,8998.0,3310000.0,4.3,34770.0,35248,48490.0,57591.0,39.0,7.965545573129992,10.590666961316282,4.204543354520176,19.614100361774177,9.104868739033948,15.012459049468003,1.667706820558076,10.456538985013989,10.470192439043686,10.789133492695578,10.96113894814914,11.384967085647192,4,11
332,333,Kab. Buton Selatan,Sulawesi Tenggara,Area 4,Sulawesi,70,2937,36356,64.93,95008,509.92,339720973,7263.0,1864454.0,11.5,30615.0,26023,47800.0,165550.5,118.0,7.9854843567338225,10.501142036636598,4.188593573125209,19.643635173938968,8.890685920281129,14.438479343152876,2.5257286443082556,10.329278027105538,10.166774468153188,10.774801838762809,12.017037603641079,11.461726902937531,4,11
333,334,Kab. Bolaang Mongondow,Sulawesi Utara,Area 4,Sulawesi,2/200,8010,32325,67.89,248498,2871.65,520863307,10128.0,3310000.0,18.07,111901.0,84566,124991.0,160575.0,111.0,8.988570876215118,10.383627138969754,4.232511029605105,20.070998200610706,9.223157875686796,15.012459049468003,2.9481164196123277,11.625378767241278,11.345299398574877,11.736005014236351,11.986522629726094,12.423194100365855,4,11
334,335,Kab. Maros,Sulawesi Selatan,Area 4,Sulawesi,23/80,22718,64335,69.86,392008,1619.12,675113981,10963.0,3103800.0,34.62,151722.0,194610,226897.0,306810.0,370.0,10.030956857781932,11.071874629137055,4.260706099437326,20.330392096803404,9.302372457422676,14.948138047405317,3.5729072778615154,11.92981176887389,12.178757973344101,12.332255856273378,12.633987201809031,12.879040077692714,4,11
335,336,Kota Kotamobagu,Sulawesi Utara,Area 4,Sulawesi,18/15,3695,28777,72.97,123469,68.06,361109537,10744.0,3310000.0,7.06,61109.0,65503,78963.0,93459.0,128.0,8.215006432761575,10.267366485323363,4.303659605599776,19.704691899634657,9.282195809076612,15.012459049468003,2.086913556518537,11.020430797888961,11.089866488461016,11.27674733138556,11.445288816254417,11.723753490561789,4,11
336,337,Kab. Mempawah,Kalimantan Barat,Area 4,Kalimantan,7/060,8304,31427,65.74,301794,2797.88,542270990,7801.0,2422594.26,13.18,10154.0,19793,154075.0,197542.0,213.0,9.024613022047395,10.355454494295712,4.2008044733232275,20.111276417848703,8.962135390066601,14.700349944987344,2.6518325211039815,9.225721474014485,9.893134140456636,11.945201266154992,12.193711561144411,12.617503257915558,4,12
337,338,Kab. Bolaang Mongondow Selatan,Sulawesi Utara,Area 4,Sulawesi,-/81,2084,31540,65.0,69538,1615.86,333549036,8837.0,3310000.0,8.53,28510.0,21005,31317.0,43023.0,35.0,7.642524134232902,10.359043565784862,4.189654742026425,19.62530044999226,9.086815885690685,15.012459049468003,2.254444717666111,10.258045256703726,9.952563390182721,10.351948291105389,10.669513378508645,11.149643025245629,4,11
338,339,Kab. Maybrat,Papua Barat,Area 4,Malpua,1/259,737,18029,59.52,42738,5461.69,410834045,5336.0,3184225.0,12.8,22676.1725,7628,22726.0,26647.0,5.0,6.6039438246004725,9.799792316197363,4.102973888920155,19.833699909897103,8.582418976333944,14.973719803326954,2.624668592163159,10.029114080757655,8.93971205409023,10.031308923974013,10.190469379873516,10.662867131313503,4,13
339,340,Kab. Malinau,Kalimantan Utara,Area 4,Kalimantan,0/109,10646,117790,71.94,82257,42620.7,785670193,9611.0,3185837.0,6.16,39203.0,41930,53295.0,63791.0,83.0,9.273033441314606,11.676667146601826,4.289637185380534,20.482047661827647,9.17076759685636,14.974225920701729,1.9685099809725544,10.57653406138907,10.643780689153017,10.883616560433461,11.063383069621135,11.31761592833543,4,12
340,341,Kab. Kepulauan Sangihe,Sulawesi Utara,Area 4,Sulawesi,22/145,4248,32388,70.73,139009,461.11,504778603,11427.0,3310000.0,14.64,64335.0,47996,78483.0,101319.0,40.0,8.354438940114811,10.385574137962314,4.272909070138343,20.039630483189992,9.343821763350663,15.012459049468003,2.7498317351171653,11.071874629137055,10.778893787936822,11.270650061339992,11.526039104115611,11.842301151971139,4,11
341,342,Kab. Halmahera Timur,Maluku Utara,Area 4,Malpua,0/102,3500,36841,66.75,91454,6571.37,449275611,7876.0,4200479.0,14.97,51004.926,8002,48663.0,62637.0,20.0,8.160803920954665,10.514393777712163,4.21582445975981,19.92314709257608,8.971702399703325,15.250709362437767,2.770711962226921,10.839697101034652,8.987571750367046,10.792694816000541,11.045127401674756,11.423602327010027,4,13
342,343,Kab. Minahasa Tenggara,Sulawesi Utara,Area 4,Sulawesi,9/135,5112,47821,70.51,116070,710.83,388590506,10408.0,3310000.0,13.73,49627.0,49843,59928.0,78888.0,64.0,8.53954159508,10.775241063642547,4.2698373000603045,19.778036665890752,9.250426095515468,15.012459049468003,2.689886230474539,10.812310469562762,10.816653407062757,11.000915807179194,11.27579708013099,11.661957351816207,4,11
343,344,Kab. Pegunungan Bintang,Papua,Area 4,Malpua,-/277,1916,25275,45.44,77619,15682.0,780715539,5409.0,3516700.0,23.03,46491.0,7129,16277.0,16983.0,3.0,7.558516743045645,10.137610607893345,3.8381611568296905,20.475721416105685,8.596004371840527,15.073033892203757,3.1793030497483774,10.747035533763599,8.872066513408342,9.697569781886987,9.740027003383092,11.259580404922897,4,13
344,345,Kab. Morowali Utara,Sulawesi Tengah,Area 4,Sulawesi,3/122,11767,91700,68.36,120536,10004.28,541152527,8985.0,2307159.0,18.38,67436.0,45801,66152.0,89374.0,118.0,9.373139262281274,11.426288563310505,4.239310332472287,20.109211734227365,9.103423089630105,14.651527888890579,2.96424160646262,11.11894910770053,10.732083037271122,11.099725519988677,11.400596279996309,11.69971203872334,4,11
345,346,Kab. Kepulauan Tanimbar,Maluku,Area 4,Malpua,2/080,2687,23778,62.86,123319,4466.0,529865897,6297.0,4200279.0,30.74,56787.0,23909,52858.0,83168.0,39.0,7.89655270164304,10.076558117215898,4.156693187286636,20.088134509853305,8.74798740166097,15.25066174769814,3.457577715098263,10.947080314783465,10.082052060452371,10.875383270083004,11.32862996122426,11.722537882000086,4,13
346,347,Kab. Barito Selatan,Kalimantan Tengah,Area 4,Kalimantan,07/086,6363,46512,70.22,130887,8830.0,527224632,11486.0,3244837.0,6.12,66311.0,56290,77794.0,92833.0,64.0,8.758412389457677,10.74748712239554,4.265773677849632,20.08313726426437,9.348971240145405,14.992575983915737,1.9629077254238845,11.102126155271362,10.93828994344506,11.261832440749064,11.438568230984126,11.782097274662913,4,12
347,348,Kab. Kayong Utara,Kalimantan Barat,Area 4,Kalimantan,0/43,4144,36761,62.68,126318,4568.26,449210743,7842.0,2714750.0,10.9,60535.0,10483,58767.0,88820.0,88.0,8.329658067569396,10.51221998195371,4.1538705415361274,19.92300269861911,8.967376693212666,14.814210794437123,2.4765384001174837,11.010993508374357,9.257605564443297,10.981352768059448,11.394378387508226,11.746565732495402,4,12
348,349,Kab. Maluku Tenggara,Maluku,Area 4,Malpua,1/190,3231,32374,66.2,121258,1031.81,461412381,7545.0,4200279.0,22.59,46185.0,81364,55369.0,81364.0,38.0,8.080856419640986,10.38514179900184,4.207673247529104,19.949802739061237,8.928772900524256,15.25066174769814,3.1608228934195837,10.74043200084384,11.306700484094714,10.921793209817013,11.306700484094714,11.705684032849181,4,13
349,350,Kab. Dogiyai,Papua,Area 4,Malpua,-/79,1310,13386,54.84,115953,4237.4,462198879,5373.0,3516700.0,28.31,57691.0,443,7224.0,7170.0,7.0,7.1785454837637,9.502039365785897,4.022490458454117,19.951505832608195,8.589327789175437,15.073033892203757,3.377928754722801,10.9628737947034,6.095824562432225,8.885302512980633,8.877800393882575,11.660948839716935,4,13
350,351,Kab. Maluku Barat Daya,Maluku,Area 4,Malpua,1/117,1656,22646,61.9,81675,4581.06,535779323,6890.0,4200279.0,21.37,36482.0,41600,33842.0,41600.0,7.0,7.4127640174265625,10.027782671807735,4.141546163706395,20.099232925304452,8.837971491357209,15.25066174769814,3.107720775502038,10.50460167764911,10.635879484421974,10.42948746227303,10.635879484421974,11.310515480042925,4,13
351,352,Kab. Minahasa Selatan,Sulawesi Utara,Area 4,Sulawesi,10/167,8601,40824,72.11,236210,1409.97,512617579,11481.0,3310000.0,19.38,103336.0,104453,138919.0,177422.0,149.0,9.059750013343681,10.617049917838665,4.291965156305224,20.05504066705333,9.348535870727583,15.012459049468003,3.0145540277945786,11.54575077103465,11.556502062086773,11.84165350685801,12.086291990961044,12.372480752363812,4,11
352,353,Kab. Bolaang Mongondow Utara,Sulawesi Utara,Area 4,Sulawesi,1/106,2488,30976,66.99,82859,1680.0,354425767,9062.0,3310000.0,6.82,35832.0,29772,41192.0,53649.0,38.0,7.819636302367592,10.341000272613067,4.219360635538369,19.686009482855656,9.111955470054781,15.012459049468003,2.05668455455722,10.486624535512897,10.301357221522462,10.626023617989862,10.890236748058845,11.324907715631392,4,11
353,354,Kab. Kolaka Utara,Sulawesi Tenggara,Area 4,Sulawesi,6/127,8674,57511,69.31,137406,3391.67,461923459,10218.0,1323610.0,19.83,81413.0,68144,85057.0,165550.5,48.0,9.06820060481506,10.959748900663708,4.25291403621107,19.950909764325388,9.23200401161221,14.095874165662936,3.0363942552728806,11.307302527374008,11.129393066861613,11.35108865571671,12.017037603641079,11.830702603615325,4,11
354,355,Kab. Sambas,Kalimantan Barat,Area 4,Kalimantan,0/193,20583,38422,67.03,628878,6716.52,818348874,9858.0,2580000.0,41.41,14261.0,38201,338305.0,425377.0,372.0,9.93226935396158,10.556411517605202,4.219948784356969,20.522799301197804,9.196140022575042,14.763300344494624,3.747384183486499,9.565353936588249,10.550643149245081,12.731706090349034,12.960733464378984,13.351694148337891,4,12
355,356,Kab. Minahasa,Sulawesi Utara,Area 4,Sulawesi,43/227,17120,50178,75.29,347524,1114.87,628991615,12395.0,3310000.0,24.95,158771.0,183580,233812.0,279231.0,352.0,9.748061059204817,10.823351891463572,4.334541868102138,20.259628485482082,9.42512911890764,15.012459049468003,3.2561716096118976,11.975224489830412,12.120411265974719,12.362276929553866,12.539798256483282,12.758591883845293,4,11
356,357,Kab. Asmat,Papua,Area 4,Malpua,-/221,2470,25332,50.55,109852,31983.69,828103071,5733.0,3516700.0,25.12,50813.0,5551,11852.0,12865.0,7.0,7.81237820598861,10.139863172619055,3.942552210462969,20.534648187693943,8.654168646443315,15.073033892203757,3.2627013044082305,10.835927186149654,8.62191350218664,9.3803362790795,9.462343451970945,11.606898387407984,4,13
357,358,Kab. Balangan,Kalimantan Selatan,Area 4,Kalimantan,3/154,11040,84003,68.82,130102,1878.3,354448216,11452.0,2877448.0,7.06,65072.0,14485,74658.0,94963.0,66.0,9.309370895439137,11.338619695739318,4.24592050167689,19.68607281992397,9.346006983397716,14.872414695702602,2.086913556518537,11.083264995621747,9.580937944755272,11.220686358325834,11.461253151395558,11.77608172341998,4,12
358,359,Kota Parepare,Sulawesi Selatan,Area 4,Sulawesi,22/-,7230,49804,77.86,151201,99.33,439708311,13663.0,3103800.0,7.96,62183.0,92148,102436.0,125487.0,176.0,8.886132618174951,10.815870659579266,4.367674128449481,19.90162213777041,9.522519916028351,14.948138047405317,2.192770226986839,11.037853010910055,11.43116211116714,11.537003254449258,11.739965415452447,11.926371970153314,4,11
359,360,Kab. Sintang,Kalimantan Barat,Area 4,Kalimantan,16/390,14726,35163,66.88,421540,21638.2,847220789,8728.0,2596644.3,39.19,76885.0,26502,203961.0,271923.0,224.0,9.597437822726162,10.46777811097107,4.217741440366026,20.557471891610437,9.07440609473535,14.769730900646893,3.6936182084611096,11.250079084303398,10.185013213113992,12.225688980965298,12.513277894470688,12.95167232334234,4,12
360,361,Kab. Polewali Mandar,Sulawesi Barat,Area 4,Sulawesi,23/144,13369,30208,63.84,478768,1775.65,676178238,8580.0,2571328.0,68.18,214099.7976,167400,119834.0,342480.0,230.0,9.500768670095988,10.315895172210867,4.171922696867475,20.331967266412924,9.057305735807121,14.759933443833178,4.2367118035090225,12.274202199932816,12.02814741073532,11.693871075584251,12.743971460693098,13.07897350537357,4,11
361,362,Kab. Kapuas Hulu,Kalimantan Barat,Area 4,Kalimantan,4/278,10286,39078,65.69,252356,29842.0,903455857,7162.0,2483000.0,23.93,140106.0,26626,132621.0,169220.0,108.0,9.23863624113103,10.57334051729299,4.200055016644215,20.62173781013452,8.876684166614451,14.724978467228846,3.2160718975354663,11.85016169538813,10.18968101756145,11.795258255490793,12.038960831927998,12.438600030634722,4,12
362,363,Kab. Konawe Selatan,Sulawesi Tenggara,Area 4,Sulawesi,15/336,12105,38455,68.2,308758,5779.47,675526307,9037.0,1396578.0,34.22,149547.0,119191,157124.0,165550.5,158.0,9.401456476451633,10.557270009573797,4.237000862623624,20.331002660572103,9.109193189971226,14.149536232763767,3.56161410306806,11.915372690514975,11.688490917267176,11.964796945892548,12.017037603641079,12.640316316297048,4,11
363,364,Kab. Konawe Kepulauan,Sulawesi Tenggara,Area 4,Sulawesi,96,1384,40457,65.41,36797,867.58,306193542,67.0,1640960.0,5.88,14921.0,10909,17841.0,165550.5,118.0,7.233455418621439,10.608019677962638,4.195847647552622,19.53972795344102,4.219507705176107,14.310792603793468,1.9286186519452522,9.61059191303146,9.297435078827116,9.78931050747373,12.017037603641079,10.513198774854038,4,11
364,365,Kab. Pangkajene dan Kepulauan,Sulawesi Selatan,Area 4,Sulawesi,38/65,25990,77464,68.72,346009,1236.27,715539546,11405.0,3255000.0,47.12,139173.0,142786,196441.0,266664.0,235.0,10.165505603232393,11.257581500430392,4.24448722065182,20.388547427271224,9.341894811716484,14.995703140844421,3.873697891106478,11.843480227827405,11.869109288328989,12.188122501327172,12.493748467962423,12.754222955356319,4,11
365,366,Kota Palu,Sulawesi Tengah,Area 4,Sulawesi,46/-,24816,63405,81.47,373452,395.06,650829309,15074.0,2390739.0,26.89,202467.0,252690,265113.0,316987.0,420.0,10.119284181187284,11.057313773171472,4.4124345908452645,20.293757969172717,9.620793021595386,14.687113499415213,3.3282682016393976,12.218337128350155,12.43992267738787,12.487915201142984,12.666619197253313,12.830547438956856,4,11
366,367,Kota Palopo,Sulawesi Selatan,Area 4,Sulawesi,48/-,7942,43022,78.06,184428,247.52,498865870,12995.0,3103800.0,14.71,72250.0,113685,124239.0,158213.0,191.0,8.980046316633132,10.669490135397321,4.37020705786854,20.0278478219926,9.472396896788991,14.948138047405317,2.75429745226753,11.187901446709345,11.641195541110763,11.729970457822569,11.971703825975409,12.125019844550781,4,11
367,368,Kab. Mappi,Papua,Area 4,Malpua,2/162,2954,28595,58.15,108042,24118.0,708296596,6353.0,3516700.0,26.91,45299.0,9422,22014.0,25621.0,9.0,7.991253929840199,10.261022126886742,4.080076590424396,20.378373486250922,8.756839814829462,15.073033892203757,3.328985047548231,10.721062311471126,9.150908788206756,9.999479318189854,10.15120663641638,11.590284575014563,4,13
368,369,Kab. Murung Raya,Kalimantan Tengah,Area 4,Kalimantan,9/116,8280,68549,67.98,111274,23700.0,623153023,10419.0,3205291.0,7.18,53459.0,42685,60553.0,67635.0,40.0,9.0217190130337,11.13531868499046,4.233816607508695,20.25030267098907,9.251482315307358,14.980313751831163,2.1016921506146558,10.88668898969291,10.661626276603513,11.011290807905823,11.12189566465832,11.619759893884055,4,12
369,370,Kota Baubau,Sulawesi Tenggara,Area 4,Sulawesi,43/-,9044,52644,75.9,158995,221.0,497754032,10483.0,1361006.0,12.53,74444.0,85962,101737.0,165550.5,82.0,9.109967397829395,10.87132654629086,4.3425058765115985,20.02561660333683,9.257605564443297,14.12373542489738,2.604909442182697,11.21781587668965,11.361672250100924,11.530156160231895,12.017037603641079,11.976634323653215,4,11
370,371,Kab. Halmahera Utara,Maluku Utara,Area 4,Malpua,0/196,5623,29009,67.5,197385,3896.9,455192353,7414.0,4200479.0,8.75,110485.548,15847,88453.0,113552.0,53.0,8.6347984334905,10.27539587711545,4.22683374526818,19.93623064362302,8.911260254572033,15.250709362437767,2.277267285009756,11.612649054972765,9.670798588378387,11.390237921855384,11.64002496726396,12.19291648148062,4,13
371,372,Kab. Konawe,Sulawesi Tenggara,Area 4,Sulawesi,57/297,9013,35386,71.35,256758,4435.28,669706539,10126.0,1844032.0,31.63,114515.0,100945,141098.0,165550.5,159.0,9.106534203250593,10.474099800037397,4.281515453077493,20.32235017439927,9.222960403332285,14.427465578817072,3.4852321106052293,11.648469830205254,11.52234099937992,11.857217050643573,12.017037603641079,12.455893180730484,4,11
372,373,Kab. Yahukimo,Papua,Area 4,Malpua,1/510,2420,12679,49.37,351114,17152.0,706692026,4875.0,3516700.0,71.76,108033.0,16907,41892.0,54300.0,3.0,7.791935956938058,9.447781227991216,3.9193957597575593,20.376105523582442,8.492080490601163,15.073033892203757,4.287166353649922,11.590201271377385,9.73554216168668,10.64287402751427,10.902297921958713,12.768869084114904,4,13
373,374,Kab. Berau,Kalimantan Timur,Area 4,Kalimantan,10/100,39051,168114,74.71,247782,21240.0,558818045,12018.0,3386593.0,12.3,110963.0,145342,170801.0,194719.0,162.0,10.572649370345562,12.032403548015358,4.326910252115215,20.141334479027496,9.39424400995279,15.035335254523389,2.5877640352277083,11.61696110336564,11.886851745212587,12.048260269869923,12.179317908221353,12.420308642111165,4,12
374,375,Kab. Enrekang,Sulawesi Selatan,Area 4,Sulawesi,17/112,7298,35362,72.76,224919,1786.01,506950764,10844.0,3103800.0,25.25,94251.0,89776,126285.0,173598.0,96.0,8.895492631451633,10.473421354781692,4.300816579248338,20.04392444638628,9.291459423260974,14.948138047405317,3.2676659890376327,11.453727325244264,11.405084096763149,11.746304455005347,12.064503320823132,12.323500062406138,4,11
375,376,Kab. Buton Utara,Sulawesi Tenggara,Area 4,Sulawesi,90,3132,48880,67.87,66400,1864.91,392967034,747.0,1300328.0,9.13,29144.0,21605,34056.0,165550.5,12.0,8.049746290952191,10.797144051901348,4.232220669556607,19.789236285908252,6.617402977974478,14.07812786733628,2.315501318260592,10.28003865047965,9.98072633287693,10.435790870478348,12.017037603641079,11.103467395592086,4,11
